id,min,q1,median,q3,max
System.Muscular System.Smooth muscle.AIRWAY SMOOTH MUSCLE,7.43161,12.1134,13.4987,14.2636,14.9608
System.Muscular System.Smooth muscle.MYOFIBROBLAST,5.18588,10.5946,11.7238,12.4555,13.3019
System.Cardiovascular System.Heart.VALVE,4.37475,10.2193,11.3324,12.3633,13.0588
System.Cardiovascular System.Heart.VENTRICLE,9.41713,10.5431,11.1328,11.621,12.3231
System.Connective Tissue.Bone.OSTEOBLAST,4.40479,9.22221,10.899,11.7779,12.851
System.Muscular System.Skeletal muscle.SKELETAL MUSCLE,0.113644,9.80002,10.5729,10.976,12.0089
System.Integumentary System.Skin.SKIN,0.113644,7.79648,10.5612,12.0136,13.2499
System.Cardiovascular System.Heart.ATRIUM,4.47438,7.46505,10.4549,11.3047,11.915
System.Digestive System.Liver.HEPATIC STELLATE CELL,6.99805,9.3327,10.3971,11.6343,13.8301
System.Connective Tissue.Adipose tissue.ADIPOSE,7.18505,9.60529,10.3899,12.2133,13.0325
System.Integumentary System.Skin.FIBROBLAST,0.113644,7.96365,10.2985,11.9183,13.5692
System.Muscular System.Smooth muscle.VASCULAR SMOOTH MUSCLE,6.26839,9.07382,10.2107,11.4933,13.052
System.Connective Tissue.Adipose tissue.ADIPOCYTE,5.06546,8.40357,10.134,11.4463,12.8201
System.Urogenital/Reproductive System.Kidney.RENAL CORTEX,7.7273,9.38752,10.0719,11.0768,12.9235
System.Digestive System.Liver.LIVER,0.113644,3.70787,9.99084,11.1173,12.2232
System.Connective Tissue.Bone.STROMAL CELL,0.113644,6.66294,9.54794,11.2382,13.1337
System.Cardiovascular System.Heart.HEART,0.113644,8.19063,9.35141,10.8113,12.1045
System.Integumentary System.Skin.HAIR FOLLICLE,5.87859,7.58065,9.08446,11.1363,12.7746
System.Digestive System.Intestine.SMALL INTESTINE,0.113644,4.1115,8.64543,9.83659,11.9622
System.Digestive System.Intestine.COLON MUCOSA,0.113644,3.81394,8.50301,9.94177,11.6913
System.Nervous System.CNS.SPINAL CORD,4.11061,7.05874,8.05127,8.92976,10.143
System.Immune System.Myeloid.KUPFFER CELL,3.91204,4.69293,7.19487,9.94815,10.9425
System.Urogenital/Reproductive System.Ovary.OVARY,0.113644,1.81287,7.0228,9.74531,11.7055
System.Immune System.Myeloid.MICROGLIA,0.113644,2.77595,6.98284,8.35624,10.4148
System.Nervous System.CNS.CEREBRAL CORTEX,5.17926,5.80415,6.64518,8.62562,11.2642
System.Connective Tissue.Bone marrow.CHONDROCYTE,0.113644,3.08556,6.61323,8.50217,10.5721
System.Nervous System.CNS.ASTROCYTE,0.113644,3.05618,6.54968,9.29283,11.6537
System.Nervous System.CNS.MEDULLA,0.113644,2.77595,6.26164,8.49779,11.0295
System.Urogenital/Reproductive System.Breast.MAMMARY GLAND,0.113644,0.113644,6.15395,9.14079,12.0287
System.Urogenital/Reproductive System.Breast.BREAST,0.113644,0.113644,6.04217,9.40444,11.9271
System.Nervous System.CNS.HYPOTHALAMUS,4.0408,5.04875,5.90239,7.88609,9.99944
System.Urogenital/Reproductive System.Testis.TESTIS,0.113644,1.20968,5.88569,9.09644,12.0293
System.Muscular System.Skeletal muscle.MYOBLAST,0.113644,0.113644,5.3649,9.24574,11.0822
System.Digestive System.Intestine.COLON,0.113644,0.113644,5.31558,9.21,11.0079
System.Nervous System.CNS.THALAMUS,0.113644,4.4306,5.25971,6.99785,9.57199
System.Urogenital/Reproductive System.Kidney.PODOCYTE,0.113644,2.61696,5.12981,7.53261,10.2848
System.Digestive System.Liver.HEPATOCYTE,0.113644,3.1737,5.07842,8.25667,10.7634
System.Urogenital/Reproductive System.Kidney.KIDNEY,0.113644,2.41968,5.02256,9.42157,12.1269
System.Nervous System.PNS.MOTOR NEURON,0.113644,0.113644,4.80976,6.90917,9.5819
System.Nervous System.Eye.RETINA,0.113644,0.113644,4.26947,5.82639,10.3069
