id,min,q1,median,q3,max
System.Cardiovascular System.Heart.VALVE,4.36167,5.43598,11.7711,12.5797,13.1399
System.Cardiovascular System.Heart.VENTRICLE,7.86614,10.235,10.9276,11.4581,12.3786
System.Connective Tissue.Adipose tissue.ADIPOCYTE,4.49831,8.93702,10.8608,12.0966,13.4691
System.Muscular System.Skeletal muscle.SKELETAL MUSCLE,0.113644,9.96361,10.7478,11.2226,12.6677
System.Connective Tissue.Adipose tissue.ADIPOSE,6.73618,9.27156,10.1582,12.355,13.225
System.Connective Tissue.Bone marrow.CHONDROCYTE,2.92457,7.12311,10.1338,11.4972,12.9128
System.Muscular System.Smooth muscle.AIRWAY SMOOTH MUSCLE,7.26369,8.53362,9.85343,10.7718,12.5393
System.Muscular System.Smooth muscle.VASCULAR SMOOTH MUSCLE,4.80976,7.96015,9.74156,10.9623,12.5288
System.Cardiovascular System.Heart.ATRIUM,5.93769,7.95187,9.4833,10.2657,11.2674
System.Integumentary System.Skin.HAIR FOLLICLE,3.85881,7.3823,8.86384,10.4007,12.1296
System.Cardiovascular System.Heart.HEART,2.61696,6.2249,8.82663,10.726,12.4762
System.Urogenital/Reproductive System.Kidney.RENAL CORTEX,5.92835,7.4372,8.63073,9.19768,10.6731
System.Integumentary System.Skin.SKIN,1.20968,5.28658,8.38486,10.5095,12.1403
System.Digestive System.Intestine.SMALL INTESTINE,1.81287,4.55719,7.90918,9.80537,11.9491
System.Digestive System.Liver.HEPATIC STELLATE CELL,3.54665,5.88569,7.84657,10.3991,11.3236
System.Urogenital/Reproductive System.Testis.TESTIS,0.113644,4.65456,7.59373,10.0351,12.5862
System.Muscular System.Smooth muscle.MYOFIBROBLAST,4.43111,6.59685,7.48605,8.65374,11.1454
System.Urogenital/Reproductive System.Ovary.OVARY,0.113644,3.84809,7.26073,9.20556,11.0071
System.Integumentary System.Skin.FIBROBLAST,0.113644,4.74622,7.243,9.64679,12.3153
System.Muscular System.Skeletal muscle.MYOBLAST,0.113644,5.06359,6.8453,8.39493,10.4564
System.Digestive System.Pancreas.PANCREATIC ISLET,0.113644,0.113644,6.68963,8.66182,11.9798
System.Connective Tissue.Bone.STROMAL CELL,0.113644,3.56825,6.35762,9.10878,11.6888
System.Integumentary System.Skin.MELANOCYTE,3.17927,4.83228,5.79561,7.13434,9.69473
System.Nervous System.CNS.SPINAL CORD,3.89584,4.89983,5.76006,7.20772,8.89473
System.Connective Tissue.Bone.OSTEOBLAST,3.28517,4.36063,5.67402,7.69963,10.5771
System.Nervous System.CNS.MEDULLA,1.81287,3.33418,5.61274,8.01807,9.86663
System.Nervous System.PNS.SENSORY NEURON,3.59455,4.51527,5.47412,6.52183,9.3222
System.Immune System.Myeloid.MICROGLIA,1.81287,4.26947,5.34282,6.39019,8.18104
System.Digestive System.Intestine.COLON MUCOSA,2.35544,3.36466,5.1825,8.44591,10.4212
System.Digestive System.Esophagus.ESOPHAGUS,0.113644,1.20968,5.15699,9.38666,12.0717
System.Urogenital/Reproductive System.Ovary.GRANULOSA,0.113644,3.64478,5.15699,6.82672,9.30804
