id,min,q1,median,q3,max
System.Muscular System.Smooth muscle.AIRWAY SMOOTH MUSCLE,14.8392,15.3615,15.7616,16.0295,16.867
System.Muscular System.Smooth muscle.VASCULAR SMOOTH MUSCLE,12.6149,13.4144,14.3189,14.8916,15.7616
System.Digestive System.Liver.HEPATIC STELLATE CELL,11.716,13.3006,14.1764,14.766,15.3733
System.Connective Tissue.Bone.OSTEOBLAST,7.56247,13.0994,13.8655,14.5411,15.3054
System.Cardiovascular System.Heart.VALVE,10.9326,12.0683,13.4596,13.8536,14.2387
System.Muscular System.Smooth muscle.MYOFIBROBLAST,10.6756,12.3898,13.4562,14.8584,15.3809
System.Connective Tissue.Bone.STROMAL CELL,6.74347,12.2988,13.383,14.654,15.6852
System.Integumentary System.Skin.FIBROBLAST,6.47644,10.8724,12.9992,14.5294,15.5435
System.Connective Tissue.Adipose tissue.ADIPOCYTE,7.42148,10.7576,12.8179,14.0521,15.3615
System.Muscular System.Skeletal muscle.MYOBLAST,8.56031,10.9393,12.5099,13.3752,14.2673
System.Connective Tissue.Bone marrow.CHONDROCYTE,3.62476,9.79102,12.298,13.5856,14.6153
System.Integumentary System.Skin.SKIN,4.96591,10.0208,12.1331,13.7407,15.2096
System.Integumentary System.Skin.MELANOCYTE,7.20561,10.0922,11.7555,12.6907,13.3071
System.Cardiovascular System.Heart.VENTRICLE,9.89044,10.8005,11.2706,11.7913,13.4609
System.Integumentary System.Skin.HAIR FOLLICLE,5.49868,9.42285,11.2635,14.1332,15.1686
System.Cardiovascular System.Heart.ATRIUM,6.71636,10.2291,11.1689,11.5468,12.0287
System.Connective Tissue.Adipose tissue.ADIPOSE,8.99888,10.3691,11.1681,12.3437,14.5779
System.Cardiovascular System.Heart.HEART,1.81287,9.76423,10.6745,11.5641,14.4399
System.Nervous System.CNS.ASTROCYTE,0.113644,6.17424,10.0235,12.9102,14.6025
System.Urogenital/Reproductive System.Kidney.PODOCYTE,6.44785,8.29015,9.99244,11.8857,13.5608
System.Nervous System.PNS.SENSORY NEURON,7.74726,8.9299,9.9708,10.8045,11.972
System.Urogenital/Reproductive System.Ovary.OVARY,0.113644,3.25058,9.94484,11.7811,13.0459
System.Immune System.Myeloid.KUPFFER CELL,5.36252,5.95724,9.91341,14.0745,14.5097
System.Muscular System.Skeletal muscle.SKELETAL MUSCLE,7.72021,9.04138,9.79901,11.1023,13.2404
System.Digestive System.Intestine.COLON MUCOSA,3.9543,7.89497,9.55542,11.2232,12.1884
System.Digestive System.Esophagus.ESOPHAGUS,0.113644,0.113644,9.35141,11.2195,14.6464
System.Immune System.Myeloid.MICROGLIA,0.113644,7.68081,9.27797,10.1787,11.6596
System.Digestive System.Intestine.SMALL INTESTINE,0.113644,6.36841,8.81909,10.7268,12.8937
System.Integumentary System.Skin.KERATINOCYTE,4.96278,7.32318,8.76939,10.1773,12.3513
System.Integumentary System.Skin.BASAL CELL,0.113644,4.61661,8.68345,9.84186,12.4663
System.Urogenital/Reproductive System.Kidney.RENAL CORTEX,4.96445,7.17304,8.61401,9.75294,12.075
System.Digestive System.Intestine.COLON,0.113644,0.387653,8.5212,10.7528,13.0663
