id,min,q1,median,q3,max
System.Nervous System.CNS.CEREBRAL CORTEX,3.92614,4.56034,4.97847,5.24714,6.24064
System.Digestive System.Liver.HEPATOCYTE,2.41968,3.64478,4.56034,6.51705,9.97843
System.Immune System.Lymphoid.TLYMPHOCYTE,0.113644,3.64478,4.47438,5.3649,6.39184
System.Urogenital/Reproductive System.Kidney.KIDNEY,0.113644,3.39116,4.47438,6.9754,10.5656
System.Nervous System.CNS.OLIGODENDROCYTE,0.661663,3.83218,4.38682,5.38652,8.19893
System.Urogenital/Reproductive System.Kidney.PODOCYTE,3.02815,3.92507,4.3519,4.81015,11.2118
System.Respiratory System.Lung.LUNG,0.113644,1.81287,4.21911,8.15951,12.1874
System.Nervous System.CNS.NEURON,0.113644,1.20968,4.21911,5.40837,9.99244
System.Nervous System.CNS.MIDBRAIN,0.113644,0.113644,4.16691,5.12394,10.7381
System.Nervous System.CNS.PONS,0.113644,1.20968,4.11061,5.74381,9.85172
System.Integumentary System.Skin.KERATINOCYTE,0.990474,3.39116,4.11061,4.71212,7.05252
System.Urogenital/Reproductive System.Breast.MAMMARY GLAND,0.113644,3.05618,4.00388,4.71212,8.49151
System.Immune System.Granulocytic.NEUTROPHIL,0.113644,2.41968,3.9543,4.87314,5.57065
System.Urogenital/Reproductive System.Testis.TESTIS,0.113644,0.113644,3.92507,7.21836,11.787
System.Respiratory System.Lung.LUNG EPITHELIAL CELL,0.113644,2.41968,3.89584,4.51527,5.41729
System.Nervous System.CNS.MEDULLA,0.113644,2.41968,3.89584,5.92447,9.83314
System.Immune System.Thymus.THYMUS,1.20968,2.65671,3.86401,5.22856,7.48554
System.Urogenital/Reproductive System.Breast.BREAST,0.113644,1.81287,3.83218,4.77752,9.81237
System.Immune System.Spleen.SPLEEN,0.113644,1.81287,3.83218,5.3649,9.9708
System.Urogenital/Reproductive System.Ovary.GRANULOSA,0.113644,0.113644,3.70787,4.74622,7.16882
System.Digestive System.Stomach.GASTRIC EPITHELIAL CELL,2.32171,3.11811,3.70719,3.96669,4.03733
System.Nervous System.CNS.CEREBELLUM,0.113644,2.92457,3.56825,4.38682,7.045
System.Integumentary System.Skin.BASAL CELL,0.113644,1.81287,3.56825,4.38682,7.32955
System.Immune System.Granulocytic.GRANULOCYTE,0.113644,1.81287,3.39116,7.19821,9.55152
System.Respiratory System.Trachea.TRACHEA,0.113644,0.113644,2.77595,3.89584,8.7997
System.Immune System.Thymus.THYMOCYTE,0.113644,0.113644,2.61696,4.16691,4.55133
System.Nervous System.Eye.RETINA,0.113644,1.20968,2.61696,4.3519,9.75527
System.Urogenital/Reproductive System.Ovary.OOCYTE,0.113644,0.113644,2.41968,4.13876,6.18556
System.Digestive System.Pancreas.BETA CELL,0.113644,0.113644,1.9878,4.44193,6.89854
System.Digestive System.Intestine.INTESTINAL EPITHELIAL CELL,0.113644,0.113644,1.81287,4.33185,12.6359
System.Connective Tissue.Bone marrow.BONE MARROW,0.113644,0.113644,0.113644,6.09783,10.6858
System.Digestive System.Pancreas.ALPHA CELL,0.113644,0.113644,0.113644,1.81287,5.2028
System.Immune System.Lymphoid.PLASMA CELL,0.113644,0.113644,0.113644,2.16272,7.52634
System.Digestive System.Pancreas.PANCREATIC ISLET,0.113644,0.113644,0.113644,0.113644,8.66412
System.Nervous System.PNS.MOTOR NEURON,0.113644,0.113644,0.113644,4.05534,7.18187
