id,min,q1,median,q3,max
System.Muscular System.Smooth muscle.AIRWAY SMOOTH MUSCLE,13.572,14.4399,14.8916,15.4168,15.8972
System.Connective Tissue.Bone.OSTEOBLAST,11.0202,12.8633,13.9155,14.6805,15.7616
System.Digestive System.Liver.HEPATIC STELLATE CELL,11.1443,12.5966,13.677,14.1442,15.2572
System.Immune System.Myeloid.KUPFFER CELL,13.0499,13.1562,13.4242,13.8022,14.0478
System.Cardiovascular System.Heart.VALVE,11.259,12.1978,12.72,13.2684,13.8336
System.Muscular System.Smooth muscle.MYOFIBROBLAST,11.2682,11.8253,12.6994,13.8507,14.8484
System.Connective Tissue.Bone.STROMAL CELL,5.45218,10.9949,12.6233,14.0818,15.6852
System.Digestive System.Liver.LIVER,4.51527,10.5499,12.589,13.2933,13.7407
System.Integumentary System.Skin.FIBROBLAST,7.05535,10.4914,12.4722,13.8301,14.9982
System.Urogenital/Reproductive System.Kidney.RENAL CORTEX,9.70927,12.108,12.4572,12.8706,13.2843
System.Muscular System.Smooth muscle.VASCULAR SMOOTH MUSCLE,8.85186,10.6198,12.0834,13.5976,14.4744
System.Digestive System.Liver.HEPATOCYTE,7.96174,10.8594,11.9402,12.9153,13.6545
System.Cardiovascular System.Heart.ATRIUM,7.90195,10.5626,11.8418,12.4639,13.185
System.Connective Tissue.Adipose tissue.ADIPOCYTE,8.04546,10.4657,11.8249,13.9282,15.1036
System.Connective Tissue.Bone marrow.CHONDROCYTE,6.45059,9.13403,11.7505,13.2753,15.8042
System.Cardiovascular System.Heart.VENTRICLE,10.1434,11.0196,11.4333,12.0002,12.9286
System.Respiratory System.Lung.LUNG EPITHELIAL CELL,5.29603,10.327,11.4235,13.1966,15.1237
System.Integumentary System.Skin.SKIN,5.72792,9.40404,11.3703,12.7414,14.553
System.Connective Tissue.Adipose tissue.ADIPOSE,8.81622,10.6066,11.2938,12.4798,13.833
System.Urogenital/Reproductive System.Kidney.PODOCYTE,7.78678,9.90324,11.0493,13.0697,14.9646
System.Urogenital/Reproductive System.Breast.MAMMARY GLAND,3.1737,8.82227,10.991,12.5307,14.5401
System.Digestive System.Intestine.COLON MUCOSA,7.57906,9.20173,10.8059,12.3346,13.2134
System.Urogenital/Reproductive System.Breast.BREAST,1.20968,8.70485,10.802,12.8042,14.8916
System.Urogenital/Reproductive System.Ovary.OVARY,0.113644,8.36627,10.5908,11.8852,13.5454
System.Cardiovascular System.Heart.HEART,4.55133,9.34848,10.4095,11.7894,13.4388
System.Digestive System.Intestine.SMALL INTESTINE,3.3445,8.94097,10.3265,11.3318,12.933
System.Respiratory System.Lung.LUNG,0.113644,7.12679,10.2887,12.8416,14.7082
System.Digestive System.Intestine.COLON,0.113644,6.66685,10.2142,11.5103,12.9099
System.Muscular System.Skeletal muscle.MYOBLAST,5.89479,8.73109,10.2038,11.8797,13.6894
System.Digestive System.Esophagus.ESOPHAGUS,7.17262,8.94379,9.91698,11.1187,13.7855
System.Respiratory System.Trachea.TRACHEA,5.41272,7.96015,9.84671,10.4633,12.6224
System.Integumentary System.Skin.BASAL CELL,6.53619,8.90936,9.81105,11.0162,12.2767
System.Muscular System.Skeletal muscle.SKELETAL MUSCLE,5.44039,8.61253,9.80965,10.679,12.4672
System.Integumentary System.Skin.HAIR FOLLICLE,5.52594,7.66033,9.69911,11.3644,12.6094
System.Digestive System.Intestine.INTESTINAL EPITHELIAL CELL,7.53331,8.62125,9.65662,10.237,12.3414
System.Digestive System.Stomach.GASTRIC EPITHELIAL CELL,7.32441,8.40458,9.59764,9.69694,9.76879
System.Integumentary System.Skin.MELANOCYTE,6.9292,8.24515,9.46356,10.6986,12.5287
System.Nervous System.CNS.MEDULLA,3.41368,7.61038,9.34793,11.1467,12.6031
System.Urogenital/Reproductive System.Ovary.GRANULOSA,0.113644,5.39429,9.27797,10.4531,11.4866
System.Nervous System.CNS.HYPOTHALAMUS,4.80671,6.58321,9.00801,10.4005,12.4529
System.Nervous System.CNS.ASTROCYTE,0.113644,5.67402,8.4413,11.507,15.2096
System.Nervous System.CNS.OLIGODENDROCYTE,4.08368,7.34928,8.32484,9.58596,11.6529
System.Urogenital/Reproductive System.Testis.TESTIS,0.113644,2.22696,8.1891,10.6073,12.4914
System.Nervous System.CNS.CEREBRAL CORTEX,5.14566,7.45175,8.12869,8.44621,9.56532
System.Integumentary System.Skin.KERATINOCYTE,5.15699,6.9754,7.90918,8.96603,10.8266
System.Nervous System.CNS.SPINAL CORD,3.89584,6.20187,7.69964,8.93886,10.5525
System.Immune System.Myeloid.MACROPHAGE,1.20968,5.70924,7.57242,9.63751,11.9111
System.Nervous System.Eye.RETINA,0.113644,5.38652,7.34892,8.65434,12.204
System.Immune System.Spleen.SPLEEN,0.113644,5.15699,7.33897,8.94859,11.1964
System.Nervous System.CNS.MIDBRAIN,0.113644,5.65962,7.29313,10.0986,12.0611
System.Nervous System.CNS.THALAMUS,4.65061,6.12885,7.20421,9.98128,12.1312
System.Nervous System.CNS.NEURON,0.113644,4.93037,7.06978,8.87207,12.027
System.Urogenital/Reproductive System.Kidney.KIDNEY,1.20968,5.02256,6.91696,11.2119,13.5669
System.Immune System.Myeloid.MICROGLIA,0.113644,4.43111,6.91306,8.79339,11.5729
System.Immune System.Myeloid.DENDRITIC CELL,1.81287,4.85797,6.90917,8.76532,11.8658
System.Immune System.Lymphoid.TLYMPHOCYTE,0.113644,2.16272,6.86236,8.53362,10.8661
System.Nervous System.PNS.MOTOR NEURON,0.113644,0.113644,6.49365,8.50395,10.4042
System.Nervous System.CNS.PONS,0.113644,4.26947,6.35023,8.75978,12.6218
System.Nervous System.PNS.SENSORY NEURON,3.56825,4.90278,6.26032,8.35187,10.3137
System.Immune System.Granulocytic.NEUTROPHIL,0.113644,3.76961,6.07935,6.80572,7.88163
System.Immune System.Lymphoid.BLYMPHOCYTE,0.113644,1.90033,6.02565,7.50246,9.51668
System.Immune System.Lymphoid.PLASMACYTOID DENDRITIC CELL,1.48112,4.68255,5.59303,9.72827,13.3416
System.Urogenital/Reproductive System.Ovary.OOCYTE,0.113644,0.113644,4.77752,9.69445,11.3129
System.Digestive System.Pancreas.BETA CELL,0.113644,0.113644,4.51527,7.02729,11.0463
System.Nervous System.CNS.CEREBELLUM,1.20968,3.56825,4.47438,5.72653,8.90382
System.Immune System.Thymus.THYMUS,0.113644,2.41968,4.16691,6.71458,9.80205
System.Immune System.Thymus.THYMOCYTE,0.113644,2.16272,4.00388,5.70924,7.61383
System.Immune System.Granulocytic.GRANULOCYTE,0.113644,0.113644,2.2912,4.87314,7.94347
