id,min,q1,median,q3,max
System.Nervous System.CNS.HYPOTHALAMUS,1.81287,2.61696,4.21911,5.91845,7.96613
System.Integumentary System.Skin.HAIR FOLLICLE,0.113644,1.20968,4.11061,6.28742,8.63337
System.Digestive System.Liver.LIVER,0.113644,1.20968,3.89584,5.28658,8.68296
System.Nervous System.PNS.SENSORY NEURON,0.113644,2.92457,3.83218,4.41419,5.58184
System.Digestive System.Intestine.COLON,0.113644,0.113644,3.70787,6.11658,8.99258
System.Urogenital/Reproductive System.Kidney.RENAL CORTEX,1.20968,2.41968,3.60651,5.16971,7.54527
System.Integumentary System.Skin.MELANOCYTE,0.113644,1.81287,3.43619,5.05736,8.02207
System.Nervous System.CNS.ASTROCYTE,0.113644,0.113644,3.28517,5.45333,7.69953
System.Nervous System.CNS.THALAMUS,1.20968,2.41968,3.1737,5.65113,7.70564
System.Respiratory System.Lung.LUNG,0.113644,0.113644,3.05618,6.3224,9.34648
System.Immune System.Granulocytic.GRANULOCYTE,0.113644,1.20968,3.05618,5.86259,9.1714
System.Digestive System.Liver.HEPATOCYTE,0.113644,1.20968,2.77595,4.89983,8.48363
System.Respiratory System.Lung.LUNG EPITHELIAL CELL,0.113644,0.113644,2.77595,3.89584,7.41364
System.Urogenital/Reproductive System.Testis.TESTIS,0.113644,0.113644,2.61696,5.06446,8.31844
System.Digestive System.Stomach.GASTRIC EPITHELIAL CELL,0.113644,0.935672,2.54902,4.94047,5.9214
System.Nervous System.CNS.CEREBRAL CORTEX,0.113644,1.20968,2.41968,3.1737,3.97592
System.Nervous System.CNS.SPINAL CORD,0.113644,1.20968,2.2912,3.48123,5.75367
System.Immune System.Granulocytic.NEUTROPHIL,0.113644,0.113644,2.16272,3.48123,6.95861
System.Nervous System.CNS.MEDULLA,0.113644,0.113644,1.81287,4.65268,7.5519
System.Nervous System.CNS.OLIGODENDROCYTE,0.113644,0.113644,1.81287,2.61696,4.16241
System.Immune System.Myeloid.DENDRITIC CELL,0.113644,0.113644,1.20968,3.67632,7.56692
System.Nervous System.CNS.PONS,0.113644,0.113644,1.20968,4.43111,9.20032
System.Immune System.Myeloid.MICROGLIA,0.113644,0.113644,1.20968,5.20789,7.50607
System.Nervous System.Eye.RETINA,0.113644,0.113644,1.20968,3.28517,7.17425
System.Urogenital/Reproductive System.Breast.BREAST,0.113644,0.113644,1.20968,4.47438,9.2738
System.Integumentary System.Skin.BASAL CELL,0.113644,0.113644,1.20968,3.05618,7.83346
System.Nervous System.CNS.NEURON,0.113644,0.113644,1.20968,3.28517,6.09783
System.Digestive System.Intestine.INTESTINAL EPITHELIAL CELL,0.113644,0.113644,0.113644,2.07526,9.01033
System.Connective Tissue.Bone marrow.BONE MARROW,0.113644,0.113644,0.113644,5.67402,9.23196
System.Nervous System.CNS.MIDBRAIN,0.113644,0.113644,0.113644,2.16272,6.93593
System.Nervous System.CNS.CEREBELLUM,0.113644,0.113644,0.113644,0.113644,3.16194
System.Integumentary System.Skin.KERATINOCYTE,0.113644,0.113644,0.113644,2.41968,7.28786
System.Immune System.Lymphoid.TLYMPHOCYTE,0.113644,0.113644,0.113644,2.77595,6.81484
System.Immune System.Lymphoid.PLASMACYTOID DENDRITIC CELL,0.113644,0.113644,0.113644,1.20968,3.76961
System.Immune System.Spleen.SPLEEN,0.113644,0.113644,0.113644,1.81287,5.31558
System.Digestive System.Pancreas.PANCREATIC ISLET,0.113644,0.113644,0.113644,0.113644,9.56685
System.Digestive System.Pancreas.ALPHA CELL,0.113644,0.113644,0.113644,0.113644,4.49893
System.Immune System.Lymphoid.PLASMA CELL,0.113644,0.113644,0.113644,0.113644,3.39116
System.Immune System.Lymphoid.BLYMPHOCYTE,0.113644,0.113644,0.113644,1.20968,5.10467
System.Digestive System.Pancreas.BETA CELL,0.113644,0.113644,0.113644,2.61696,7.33029
System.Immune System.Thymus.THYMUS,0.113644,0.113644,0.113644,2.35544,5.8223
System.Immune System.Thymus.THYMOCYTE,0.113644,0.113644,0.113644,0.113644,1.20968
System.Respiratory System.Trachea.TRACHEA,0.113644,0.113644,0.113644,1.81287,6.52256
System.Urogenital/Reproductive System.Breast.MAMMARY GLAND,0.113644,0.113644,0.113644,3.48123,7.671
